level,type,prompt,answer,source,license
A2,gapfill,"He called _____ ""The Analytical Engine"".",it,simplewiki,CC BY-SA
A2,gapfill,"Because Babbage did not have enough money and always changed his design when _____ had a better idea, he never built his Analytical Engine.",he,simplewiki,CC BY-SA
A2,gapfill,_____ leased the machines instead of selling them.,they,simplewiki,CC BY-SA
A2,gapfill,"These analog computers used analog circuits, _____ made them very hard to program.",which,simplewiki,CC BY-SA
A2,gapfill,_____ has become the main concept which defines a modern computer.,it,simplewiki,CC BY-SA
A2,gapfill,In the 1950s computers were built _____ of mostly vacuum tubes.,out,simplewiki,CC BY-SA
A2,gapfill,_____ also need less power and do not break down as much as vacuum tubes.,they,simplewiki,CC BY-SA
A2,gapfill,"Both laptops and desktops are called personal computers, because _____ person at a time uses them for things like playing music, surfing the web, or playing video games.",one,simplewiki,CC BY-SA
A2,gapfill,"An embedded computer, also called an embedded system is a computer that does one thing and one thing only, and usually does _____ very well.",it,simplewiki,CC BY-SA
A2,gapfill,"For example, an alarm _____ is an embedded computer.",clock,simplewiki,CC BY-SA
A2,gapfill,"Because of this, we say that embedded computers cannot be programmed because _____ cannot install more programs on your clock.",you,simplewiki,CC BY-SA
A2,gapfill,_____ data are stored as binary symbols (1s and 0s).,these,simplewiki,CC BY-SA
A2,gapfill,"A 1 or a 0 symbol stored by a computer is called a bit, _____ comes from the words binary digit.",which,simplewiki,CC BY-SA
A2,gapfill,_____ usually contains materials that will become electronic waste when discarded.,it,simplewiki,CC BY-SA
A2,gapfill,"Computers _____ become obsolete quickly, depending on what programs the user runs.",can,simplewiki,CC BY-SA
A2,gapfill,"_____ makes the problem worse, so computer recycling happens a lot.",this,simplewiki,CC BY-SA
A2,gapfill,"_____ comparing a computer to a human body, the CPU is like a brain.",when,simplewiki,CC BY-SA
A2,gapfill,Some sources say _____ Australia is one of the seven continents.,that,simplewiki,CC BY-SA
A2,gapfill,"_____ includes the islands of New Guinea, Tasmania, New Zealand and a number of smaller islands.",this,simplewiki,CC BY-SA
A2,gapfill,"The term has been used in _____ different senses"".",very,simplewiki,CC BY-SA
A2,gapfill,"North America and South America together are often described as _____ continent, ""the Americas"", or simply ""America"".",one,simplewiki,CC BY-SA
A2,gapfill,Russia extends from eastern Europe to the far _____ of Asia without a break.,east,simplewiki,CC BY-SA
A2,gapfill,"When British people talk _____ ""the Continent"" (or ""Continental"" things) they mean the European mainland.",about,simplewiki,CC BY-SA
A2,gapfill,Continents not only move but _____ sometimes move against each other.,also,simplewiki,CC BY-SA
A2,gapfill,"As these continents push against each other, _____ buckle and bend.",they,simplewiki,CC BY-SA
A2,gapfill,Antarctica is Earth's _____ largest continent.,fifth,simplewiki,CC BY-SA
A2,gapfill,"Despite being nearly completely covered by a thick layer of ice, Antarctica has a _____ of aquatic and terrestrial environments.",range,simplewiki,CC BY-SA
A2,gapfill,"What is clear is _____ the cratons are very old, and are the basis for the continents we see today.",that,simplewiki,CC BY-SA
A2,gapfill,The image below has _____ squares on top of each other.,two,simplewiki,CC BY-SA
A2,gapfill,"There is archaeological evidence found _____ is over 5,000 years old.",that,simplewiki,CC BY-SA
A2,gapfill,China has been the source of making _____ major inventions.,many,simplewiki,CC BY-SA
A2,gapfill,Ancient China reached _____ golden age during the Tang Dynasty (c.,its,simplewiki,CC BY-SA
A2,gapfill,These states also began to acquire some distinctive characteristics and identities of their own during the _____ centuries of loose control by the Zhou.,long,simplewiki,CC BY-SA
A2,gapfill,"While China achieved many things in the First millennium and early 2nd millennium, _____ became an isolationist country in the 15th century C.E.",it,simplewiki,CC BY-SA
A2,gapfill,"By the time of the Renaissance, European powers started to take over _____ countries in Asia.",other,simplewiki,CC BY-SA
A2,gapfill,"Since China had cut itself off from the world over the previous few centuries, by the Qing Dynasty, _____ had fallen behind other countries in technology, and was helpless to stop this from happening.",it,simplewiki,CC BY-SA
A2,gapfill,"On December 13 of _____ same year, The Japanese Army killed an estimated (guessed) 200,000 to 300,000 Chinese civilians (people) which is called Nanjing Massacre.",that,simplewiki,CC BY-SA
A2,gapfill,Under Mao the _____ stayed poor while Taiwan became richer.,country,simplewiki,CC BY-SA
A2,gapfill,"China is now _____ of the largest economies in the world, relying mainly on exports and manufacturing.",one,simplewiki,CC BY-SA
A2,gapfill,"China's coastline _____ the Pacific Ocean is 14,500 kilometers (9,000 mi) long.",along,simplewiki,CC BY-SA
A2,gapfill,China was once a _____ leader in science and technology up until the Ming dynasty.,world,simplewiki,CC BY-SA
A2,gapfill,_____ are many Ancient Chinese discoveries and inventions.,there,simplewiki,CC BY-SA
A2,gapfill,The common _____ is called Mandarin.,language,simplewiki,CC BY-SA
A2,gapfill,A dialect may or may _____ have a standard writing system.,not,simplewiki,CC BY-SA
A2,gapfill,Art has _____ co-existed with a variety of paints including the more standard 18 colors.,also,simplewiki,CC BY-SA
A2,gapfill,"China has _____ traditional festivals, such as Spring Festival, Dragon Boat Festival, Mid-autumn Festival and so on.",many,simplewiki,CC BY-SA
A2,gapfill,_____ in China will have holidays to celebrate these festivals.,people,simplewiki,CC BY-SA
A2,gapfill,_____ persuaded his emperor not to accept Qin's diplomats' offers several times but his emperor did not listen to him.,he,simplewiki,CC BY-SA
A2,gapfill,The people loved him so much _____ they did not want the fish to eat his corpse.,that,simplewiki,CC BY-SA
A2,gapfill,"To the Chinese people, the full moon symbolizes family reunion, as does the ""moon cakes."" Hence the Mid-Autumn Festival is _____ called the Family Reunion Festival.",also,simplewiki,CC BY-SA
A2,gapfill,"Under _____ leadership, China has grown into the world's second-largest economy while maintaining tight political control through censorship, surveillance, and a strong security apparatus.",its,simplewiki,CC BY-SA
A2,gapfill,Most countries are sovereign states while others _____ up one part of a larger state.,make,simplewiki,CC BY-SA
A2,gapfill,_____ is no universally-accepted answer as to how many countries in the world there actually are.,there,simplewiki,CC BY-SA
A2,gapfill,"For example, the Travellers Century Club recognizes 330 countries as of _____ 2022.",january,simplewiki,CC BY-SA
A2,gapfill,Palestine is _____ classified as a country.,often,simplewiki,CC BY-SA
A2,gapfill,The _____ is purely subjective depending on varying opinions.,matter,simplewiki,CC BY-SA
A2,gapfill,"""Constituent country"" is a term sometimes used, usually by official institutions, in contexts in _____ a number of countries are part of a sovereign state.",which,simplewiki,CC BY-SA
A2,gapfill,"A nation state is a sovereign country in _____ most citizens are somewhat homogeneous in terms of culture, religion, language, ethnicity, etc.",which,simplewiki,CC BY-SA
A2,gapfill,"_____ may have reached a population of 30,000 in those centuries, but when the Romans withdrew from Britannia in 410 AD it probably had fewer than 5,000 inhabitants.",it,simplewiki,CC BY-SA
A2,gapfill,"_____ are necessary to show spatial, cultural and social data.",they,simplewiki,CC BY-SA
A2,gapfill,"In other traditions (Buddhism, Native American mythology) anyone has this potential for creating, and _____ become part of the greater creating of the universe.",can,simplewiki,CC BY-SA
A2,gapfill,"In the _____ hemisphere, the Mexican and Caribbean types are better known.",western,simplewiki,CC BY-SA
A2,gapfill,_____ can be spicy or not spicy depending on the recipe.,it,simplewiki,CC BY-SA
A2,gapfill,"_____ can be sliced and eaten as a snack, or cooked.",it,simplewiki,CC BY-SA
A2,gapfill,Then _____ is mixed with spices and other ingredients.,it,simplewiki,CC BY-SA
A2,gapfill,_____ can be sliced and added to sandwiches or served as a topping on pizza.,it,simplewiki,CC BY-SA
A2,gapfill,In urban economics there are various ways to measure creativity - the Bohemian Index and Gay Index are two attempts to do _____ accurately and predict the economic growth of cities based on creativity.,this,simplewiki,CC BY-SA
A2,gapfill,_____ used Bible translations in the language people spoke.,they,simplewiki,CC BY-SA
A2,gapfill,They believed _____ cycle of coming back to life could be escaped by a ritual cleansing.,this,simplewiki,CC BY-SA
A2,gapfill,_____ were opposed to the doctrine of sin.,they,simplewiki,CC BY-SA
A2,gapfill,"In 1145, _____ challenge to Catholic dominance began.",open,simplewiki,CC BY-SA
A2,gapfill,_____ were also suppressed in Northern France.,they,simplewiki,CC BY-SA
A2,gapfill,"Parish clergy had _____ morale, or confidence.",low,simplewiki,CC BY-SA
A2,gapfill,"In the South of France there was tremendous religious fervor, and an economy _____ was starting to grow, and a social class of merchants and peasants was starting to grow.",that,simplewiki,CC BY-SA
A2,gapfill,Peasants owned _____ own land.,their,simplewiki,CC BY-SA
A2,gapfill,There was a strong central absolute monarchy _____ did not exist in the South of France.,that,simplewiki,CC BY-SA
A2,gapfill,"Everyone in the town was killed, _____ while taking refuge in the church.",some,simplewiki,CC BY-SA
A2,gapfill,"Until the Renaissance _____ thought the universe was only the planets up to Saturn, and stars.",people,simplewiki,CC BY-SA
A2,gapfill,"With the invention of the telescope, we could see _____ of the universe.",more,simplewiki,CC BY-SA
A2,gapfill,Many scientists debated if there were _____ galaxies.,other,simplewiki,CC BY-SA
A2,gapfill,_____ the discovery of cosmic microwave background radiation was made.,later,simplewiki,CC BY-SA
A2,gapfill,_____ of these discoveries have been supported in the 21st century.,all,simplewiki,CC BY-SA
A2,gapfill,"""This is the seventh large structure discovered in the universe _____ contradicts the idea that the cosmos is smooth on the largest scales.",that,simplewiki,CC BY-SA
A2,gapfill,The churches in a particular geographical area form a _____ called the diocese.,group,simplewiki,CC BY-SA
A2,gapfill,"In _____ cases, the cathedral is a very big church.",most,simplewiki,CC BY-SA
A2,gapfill,_____ plan was later used for the fine Gothic cathedrals and churches that were built at the end of the Middle Ages.,this,simplewiki,CC BY-SA
A2,gapfill,This is a symbol of the fact that _____ is welcoming the people into the Christian church.,it,simplewiki,CC BY-SA
A2,gapfill,The congregation _____ see through the screen.,can,simplewiki,CC BY-SA
A2,gapfill,_____ are called choir stalls.,these,simplewiki,CC BY-SA
A2,gapfill,The two sides of the choir sit facing _____ another.,one,simplewiki,CC BY-SA
A2,gapfill,Sometimes there are holes in the walls of the screen so that the congregation _____ see through.,can,simplewiki,CC BY-SA
A2,gapfill,"The altar may be right at the east end of the church, but in larger churches or cathedrals _____ is often much farther forward.",it,simplewiki,CC BY-SA
A2,gapfill,When _____ happened there may be a mixture of architectural styles.,this,simplewiki,CC BY-SA
A2,gapfill,Often _____ copied some of the older styles.,they,simplewiki,CC BY-SA
A2,gapfill,"Churches continued to be built in later centuries like this, but _____ the Gothic style continued to be used.",also,simplewiki,CC BY-SA
A2,gapfill,"_____ churches bring the congregation, choir and priests in closer touch.",modern,simplewiki,CC BY-SA
A2,gapfill,Modern churches are often simpler _____ with a warmer character than the Gothic churches.,but,simplewiki,CC BY-SA
A2,gapfill,_____ have beautiful mosaic glass windows.,many,simplewiki,CC BY-SA
A2,gapfill,"If the city got too big, _____ was hard for a cart carrying food to get to the marketplace.",it,simplewiki,CC BY-SA
A2,gapfill,"London has been changing continually for hundreds of years, while Siena, a significant _____ in the 1300s, has changed very little in 700 years.",city,simplewiki,CC BY-SA
A2,gapfill,The _____ is governed by a Common Council only since 1948.,city,simplewiki,CC BY-SA
A2,gapfill,"The whole _____ is often called a ""metropolis"" and usually includes several ancient small towns and villages.",area,simplewiki,CC BY-SA
A2,gapfill,Not everyone has jobs in the cities and _____ often get money by begging or by crime.,they,simplewiki,CC BY-SA
A2,gapfill,Roads are crowded and _____ is slow.,traffic,simplewiki,CC BY-SA
A2,gapfill,"Historically, a big problem with cities was the water supply, _____ periodically got contaminated.",which,simplewiki,CC BY-SA
A2,gapfill,"Other cities _____ have existed since ancient times are Athens in Greece, Rome and Volterra in Italy, Alexandria in Egypt.",that,simplewiki,CC BY-SA
A2,gapfill,The _____ who lived in the city were privileged over those who did not.,people,simplewiki,CC BY-SA
A2,gapfill,"Medieval cities _____ still have walls include Carcassonne in France, Tehran in Iran, Toledo in Spain, and York and Canterbury in England.",that,simplewiki,CC BY-SA
A2,gapfill,"Pipes carry running water, and _____ lines carry electricity.",power,simplewiki,CC BY-SA
A2,gapfill,_____ cities have trains and larger cities have airports.,some,simplewiki,CC BY-SA
A2,gapfill,"_____ area of the city might have only shops, and another area might have only factories.",one,simplewiki,CC BY-SA
A2,gapfill,"Cities have parks, and _____ public areas like city squares.",other,simplewiki,CC BY-SA
A2,gapfill,Cities in the US are _____ very-left leaning.,usually,simplewiki,CC BY-SA
A2,gapfill,"For example, in Louisiana, the only Democratic delegate in US Congress who is a Democrat was elected from a district comprising in _____ Orleans.",new,simplewiki,CC BY-SA
A2,gapfill,Cooking is _____ done in a kitchen using a stove or an oven.,often,simplewiki,CC BY-SA
A2,gapfill,_____ can be from an open fire that burns wood or charcoal.,it,simplewiki,CC BY-SA
A2,gapfill,Boiling cooks _____ in hot water.,food,simplewiki,CC BY-SA
A2,gapfill,A crime (or misdemeanor or felony) is an act done by a person _____ is against the laws of a country or region.,which,simplewiki,CC BY-SA
A2,gapfill,"There are countries in the world _____ execute criminals, and others that do not.",that,simplewiki,CC BY-SA
A2,gapfill,"On _____ website, Ray explained his theory of everything, known as ""Time Cube"".",that,simplewiki,CC BY-SA
A2,gapfill,"_____ described the planet Earth as having a cubic symmetry, and time as rotating four ""corners"".",it,simplewiki,CC BY-SA
A2,gapfill,"On his site, Ray said _____ not believing in Time Cube would be ""stupid and evil"".",that,simplewiki,CC BY-SA
A2,gapfill,Ray spoke _____ Time Cube at the Massachusetts Institute of Technology (MIT) in January 2002.,about,simplewiki,CC BY-SA
A2,gapfill,"At MIT, a professor tried to cancel the lecture before _____ happened.",it,simplewiki,CC BY-SA
A2,gapfill,Ray believed _____ was proof of a conspiracy to keep information about Time Cube hidden.,this,simplewiki,CC BY-SA
A2,gapfill,Ray also spoke _____ Time Cube at the Georgia Institute of Technology in April 2005.,about,simplewiki,CC BY-SA
A2,gapfill,"The Census of Marine _____ was a ten-year survey of life in the oceans, starting in 2000.",life,simplewiki,CC BY-SA
A2,gapfill,_____ was a major work of marine ecology.,it,simplewiki,CC BY-SA
A2,gapfill,The purpose of the Census of Marine Life was to _____ what is alive in our seas and oceans.,say,simplewiki,CC BY-SA
A2,gapfill,_____ is a cereal grain which was first grown by people in ancient Central America.,it,simplewiki,CC BY-SA
A2,gapfill,Approximately 1 billion tonnes are harvested _____ year.,every,simplewiki,CC BY-SA
A2,gapfill,"Centuries of _____ breeding have produced larger plants, and specialized varieties.",cross,simplewiki,CC BY-SA
A2,gapfill,Calculus is a branch of mathematics _____ describes continuous change.,that,simplewiki,CC BY-SA
A2,gapfill,_____ are two different types of calculus.,there,simplewiki,CC BY-SA
A2,gapfill,"Calculus is used in _____ different sciences such as physics, astronomy, biology, engineering, economics, medicine and sociology.",many,simplewiki,CC BY-SA
A2,gapfill,"Some parts of modern calculus come from Newton, such as _____ uses in physics.",its,simplewiki,CC BY-SA
A2,gapfill,"But both Newton and Leibniz were the first to design a system that describes how things change over time, and _____ predict how they will change in the future.",can,simplewiki,CC BY-SA
A2,gapfill,"The _____ ""calculus"" was the Latin word for a small stone the ancient Romans used in counting and gambling.",name,simplewiki,CC BY-SA
A2,gapfill,"The English word ""calculate"" comes from the _____ Latin word.",same,simplewiki,CC BY-SA
A2,gapfill,Differential calculus is used to _____ the rate of change of a variable—compared to another variable.,find,simplewiki,CC BY-SA
A2,gapfill,Variables _____ change their value.,can,simplewiki,CC BY-SA
A2,gapfill,"Some examples of variables are distance and time, because they _____ change.",can,simplewiki,CC BY-SA
A2,gapfill,"So if a town is 80 kilometres (50 miles) away and a person in a car gets there in one hour, _____ have traveled at an average speed of 80 kilometres (50 miles) per hour.",they,simplewiki,CC BY-SA
A2,gapfill,"But _____ is only an average: they travelled faster at some times (say on a highway), and slower at other times (say at a traffic light or on a small street where people live).",this,simplewiki,CC BY-SA
A2,gapfill,A very similar problem is to find the slope (how steep _____ is) at any point on a curve.,it,simplewiki,CC BY-SA
A2,gapfill,"The slope of a ""straight"" line is easy to work out — _____ is simply how much it goes up or down (""y"" or vertical) divided by how much it goes across (""x"" or horizontal).",it,simplewiki,CC BY-SA
A2,gapfill,"So to work out its slope, a straight line _____ be drawn through the point with the same slope as the curve at that point.",can,simplewiki,CC BY-SA
A2,gapfill,"If _____ is done exactly right, the straight line will have the same slope as the curve, and is called a tangent.",this,simplewiki,CC BY-SA
A2,gapfill,"What Newton and Leibniz found was a way to _____ out the slope (or the speed in the distance example) exactly, using simple and logical rules.",work,simplewiki,CC BY-SA
A2,gapfill,"As the points moved closer together towards the point _____ were interested in, the slope ""approached"" a particular value as the tangents approached the real slope of the curve.",they,simplewiki,CC BY-SA
A2,gapfill,The particular value _____ approached was the actual slope.,it,simplewiki,CC BY-SA
A2,gapfill,"So we know without having to draw any tangent line at any point on the curve formula_11 _____ the derivative, often written as formula_12 (marked with the prime symbol), will be formula_9 at any point.",that,simplewiki,CC BY-SA
A2,gapfill,"The way to write the derivative in mathematics is formula_14 Leibniz came to the same result, but called h ""formula_15"", _____ means ""with respect to x"".",which,simplewiki,CC BY-SA
A2,gapfill,Mathematicians have grown this basic theory to make simple algebra rules—which _____ be used to find the derivative of almost any function.,can,simplewiki,CC BY-SA
A2,gapfill,"In the real world, calculus _____ be used to find the speed of a moving object, or to understand how electricity and magnetism work.",can,simplewiki,CC BY-SA
A2,gapfill,Integral calculus is the process of calculating the _____ underneath a graph of a function.,area,simplewiki,CC BY-SA
A2,gapfill,"The final value of the _____ is called the ""integral"" of the function.",area,simplewiki,CC BY-SA
A2,gapfill,"In mathematics, the integral of the _____ ""f(x)"" from ""a"" to ""b"", is written as formula_19.",function,simplewiki,CC BY-SA
A2,gapfill,The _____ idea in calculus is called the fundamental theorem of calculus.,main,simplewiki,CC BY-SA
A2,gapfill,"In a single sentence, the fundamental theorem runs something _____ this: ""The derivative of the integral of a function ""f"" is the function itself"".",like,simplewiki,CC BY-SA
A2,gapfill,"Calculus is used to describe things _____ change, like things in nature.",that,simplewiki,CC BY-SA
A2,gapfill,"The earliest coins were in Lydia, in what is Turkey today, in 7th _____ BC.",century,simplewiki,CC BY-SA
A2,gapfill,Many coins have unique or complicated decorations; _____ side often has the picture of a king or ither important person's head on it.,one,simplewiki,CC BY-SA
A2,gapfill,The _____ decorations on each side of a coin might be used to decide things randomly.,different,simplewiki,CC BY-SA
A2,gapfill,"They _____ be much cheaper than other old things, especially if they are made of cheap metals like copper.",can,simplewiki,CC BY-SA
A2,gapfill,"Older coins normally cost more than newer ones, _____ rarity matters more-some coins from the 1920s cost vast sums, while some Roman coins cost very little.",but,simplewiki,CC BY-SA
A2,gapfill,A conceptual metaphor or cognitive metaphor is a metaphor which refers to _____ domain (group of ideas) in terms of another.,one,simplewiki,CC BY-SA
A2,gapfill,"""The most recent linguistic approach to literature is _____ of cognitive metaphor, which claims that metaphor is not a mode of language, but a mode of thought"".",that,simplewiki,CC BY-SA
A2,gapfill,"_____ are many more, enough to prove the importance of the metaphor in our lives.",there,simplewiki,CC BY-SA
A2,gapfill,Crust is a piece of bread where the edge where _____ is harder and darker.,it,simplewiki,CC BY-SA
A2,gapfill,"To take an obvious example, the comic mask is ugly and distorted, but does _____ imply pain.” To him, the lampooners became writers of Comedy and the truly artistic ones became writers of Tragedy.",not,simplewiki,CC BY-SA
A2,gapfill,"Humour, or 'New Comedy' is not _____ criticizing people or ideas, but rather about showing characters in funny situations.",about,simplewiki,CC BY-SA
A2,gapfill,"Shakespeare's comedy plays include:"" All’s Well _____ Ends Well, The Comedy of Errors, A Midsummer Nights Dream"", and ""Twelfth Night"".",that,simplewiki,CC BY-SA
A2,gapfill,"The two masks, one was smiling, the _____ crying, often associated with theatre represent comedy and tragedy.",other,simplewiki,CC BY-SA
A2,gapfill,"One type of comedy is called ""slap stick comedy."" In ""slap stick comedy,"" people do silly things such as tripping, falling over or embarrassing themselves just to _____ people laugh.",make,simplewiki,CC BY-SA
A2,gapfill,Slap stick comedy _____ be used in comedy movies or comedy television shows.,can,simplewiki,CC BY-SA
A2,gapfill,Slap stick comedy was used a _____ in silent (no sound) movies from the 1920s.,lot,simplewiki,CC BY-SA
A2,gapfill,"In the 1950s and 1960s, comedian Jerry Lewis also used silly slap stick comedy in _____ comedy movies.",his,simplewiki,CC BY-SA
A2,gapfill,"Some comedy movies have ""slapstick comedy,"" in which people just do silly things such as tripping, falling over or embarrassing themselves just to _____ people laugh.",make,simplewiki,CC BY-SA
A2,gapfill,Other comedy movies show funny stories or situations in which _____ are behaving in a silly manner.,people,simplewiki,CC BY-SA
A2,gapfill,A comet is a ball of mostly ice _____ moves around in outer space.,that,simplewiki,CC BY-SA
A2,gapfill,"The hard _____ of the comet is the ""nucleus"".",centre,simplewiki,CC BY-SA
A2,gapfill,"They said that each time a comet appeared, _____ would bring bad luck with it.",it,simplewiki,CC BY-SA
A2,gapfill,"Whenever a comet appeared, a king _____ die.",would,simplewiki,CC BY-SA
A2,gapfill,"Before Newton said this, people believed _____ comets go in to the sun, then another comes out from behind the sun.",that,simplewiki,CC BY-SA
A2,gapfill,"Prokaryotic cells do _____ have a clear and easy-to-see nucleus, and do not have a membrane, or wall, around them.",not,simplewiki,CC BY-SA
A2,gapfill,"Eukaryotic cells have an easy-to-see nucleus where _____ of the cell's functions take place, and a membrane around them.",all,simplewiki,CC BY-SA
A2,gapfill,"Christianity is mostly _____ the life and teachings of Jesus Christ, in the Bible's New Testament and interpreted or prophesied in the Hebrew Bible/Old Testament.",about,simplewiki,CC BY-SA
A2,gapfill,"The Holy Bible is a combination of the Hebrew Bible, or Torah, and a collection of writings called the _____ Testament.",new,simplewiki,CC BY-SA
A2,gapfill,Views on the importance of _____ writings vary.,these,simplewiki,CC BY-SA
A2,gapfill,Persons who are more devoted to their Christian faith prefer not to _____ the word so broadly.,use,simplewiki,CC BY-SA
A2,gapfill,Most Christians believe _____ to be a sign of their religious devotion to God and an act of worship.,this,simplewiki,CC BY-SA
A2,gapfill,"_____ things affect the form, texture, color and flavor of a cheese.",many,simplewiki,CC BY-SA
A2,gapfill,"This _____ be known as dictatorship or simply ""bending the rules"".",can,simplewiki,CC BY-SA
A2,gapfill,"The United States Constitution is also the shortest that people are still using, and _____ has been changed (amended) many times over the years.",it,simplewiki,CC BY-SA
A2,gapfill,_____ originally consisted of 395 Articles arranged under 22 Parts and 8 Schedules.,it,simplewiki,CC BY-SA
A2,gapfill,"The _____ formula_8 (written as the Greek letter ""pi"") is a very useful number.",number,simplewiki,CC BY-SA
A2,gapfill,_____ is the length of the circumference divided by the length of the diameter (formula_8 equals formula_7 divided by formula_3).,it,simplewiki,CC BY-SA
A2,gapfill,_____ methods used for calculating the value of formula_8 have desirable mathematical properties.,most,simplewiki,CC BY-SA
A2,gapfill,"However, some methods are quite simple, such as this form of the Gregory-Leibniz series: formula_30 While that series is easy to write and calculate, _____ is not easy to see why it equals formula_8.",it,simplewiki,CC BY-SA
A2,gapfill,A much easier _____ to approach is to draw an imaginary circle of radius formula_1 centered at the origin.,way,simplewiki,CC BY-SA
A2,gapfill,"""The quick brown fox jumps over the lazy dog."" Sentence case is the standard case used in English prose and in many _____ languages.",other,simplewiki,CC BY-SA
A2,gapfill,"""The quick brown fox jumps over the lazy dog."" _____ something is written in all caps (or all-caps), every single letter is uppercase, with no exceptions.",when,simplewiki,CC BY-SA
A2,gapfill,Havana is the capital _____ of Cuba.,city,simplewiki,CC BY-SA
A2,gapfill,The second largest _____ is Santiago de Cuba.,city,simplewiki,CC BY-SA
A2,gapfill,"Cuba is near the _____ States, Mexico, Haiti, Jamaica and the Bahamas.",united,simplewiki,CC BY-SA
A2,gapfill,"However, Castro began making relations with the _____ Union.",soviet,simplewiki,CC BY-SA
A2,gapfill,In 1961 Castro officially announced _____ his government was communist.,that,simplewiki,CC BY-SA
A2,gapfill,"Kennedy, ordered an _____ to invade Cuba.",attack,simplewiki,CC BY-SA
A2,gapfill,The plan was to take control of the country and overthrow _____ communist government.,its,simplewiki,CC BY-SA
A2,gapfill,"Today, Cuba is the only communist _____ outside of Asia, in the Caribbean, and in the western hemisphere.",state,simplewiki,CC BY-SA
A2,gapfill,"Baseball, basketball, and athletics events are loved by _____ Cuban people.",many,simplewiki,CC BY-SA
A2,gapfill,The Taínos were the largest and _____ common of the three tribes.,most,simplewiki,CC BY-SA
A2,gapfill,"Then, in 1492, Christopher Columbus arrived in Cuba on _____ first trip to the Americas.",his,simplewiki,CC BY-SA
A2,gapfill,"As well as controlling Cuban politics, the United States _____ had a lot of control over the Cuban economy.",also,simplewiki,CC BY-SA
A2,gapfill,"Cuba _____ needed US money for gas, electricity, communications, railways, and banks.",also,simplewiki,CC BY-SA
A2,gapfill,Castro made _____ changes to Cuba.,many,simplewiki,CC BY-SA
A2,gapfill,_____ ended American ownership of Cuban businesses.,he,simplewiki,CC BY-SA
A2,gapfill,_____ made Castro unpopular in America and the United States banned all contact with Cuba.,this,simplewiki,CC BY-SA
